topic_cluster	query_id	query	item_type	result_set
3	55064	arbeiten	instruments_tools	gml-12, sg-32, zis131, zis140, zis17, zis176, zis177, zis178, zis249, zis258, zis304, zis305, zis53, zis58, zis74, zis90
3	3049	arbeiten	research_data	SDN-10.7802-1589, SDN-10.7802-2486, SDN-10.7802-74, ZA3192, ZA4820, ZA5657, ZA6616, ZA6702, ZA6745, ZA6770, ZA6895, ZA6917, ZA6922, ZA6936, ZA6965, ZA7796, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de462150
3	3059	arbeiten von zu hause	research_data	ZA2329, ZA5664, ZA5665, ZA5959, ZA5979, ZA6597, ZA6616, ZA6655, ZA6656, ZA6702, ZA6744, ZA6865, ZA6895, ZA6922, ZA7476, ZA7480, ZA7500, ZA7550
3	55107	arbeiter	publication	cews-2-494218, cews-2-494281, cews-2-494286, cews-2-494287, cews-2-494290, cews-2-527089, cews-2-592587, cews-2-614986, cews-2-715134, cews-2-737847, cews-2-768379, cews-2-787538, cews-2-802886, cews-2-806255, cews-2-806264, cews-2-806270, cews-2-806279, cews-2-806409, cews-2-806455, cews-2-806466, cews-2-806476, cews-2-806499, cews-2-806698, cews-2-806818, cews-2-806945, cews-2-807876, cews-2-809210, cews-2-809246, cews-2-809297, cews-2-809449, cews-2-809571, cews-2-809720, cews-2-809728, cews-2-809926, cews-2-810288, cews-2-810422, cews-2-810544, cews-2-810660, cews-2-810745, cews-2-811111, cews-2-811227, cews-2-811360, cews-2-811375, cews-2-811394, cews-2-811396, cews-2-811399, cews-2-811579, cews-2-811769, cews-2-811812, cews-2-812063, gesis-ssoar-51056, gesis-ssoar-54490, gesis-ssoar-56163, gesis-ssoar-59931, gesis-ssoar-59934, gesis-ssoar-61214, gesis-ssoar-64785, gesis-ssoar-70021, gesis-ssoar-71515, gesis-ssoar-76588
3	55109	arbeiter	variables	exploredata-ZA4918_Varqs12b, exploredata-ZA4921_Vars12b, exploredata-ZA5611_Vararbeiter, exploredata-ZA5703_Varpre106, exploredata-ZA6806_Varkpx_3620, exploredata-ZA6807_Varkpx_3620, exploredata-ZA6827_Varkp10_3620, exploredata-ZA6827_Varkp1_3620, exploredata-ZA6834_Varpre5706, exploredata-ZA7719_Varkp19_3620
3	55108	arbeiter der maschinenfabrik esslingen	research_data	ZA8035, ZA8710
3	55101	arbeiterbewegung	publication	cews-2-735193, cews-2-807876, gesis-ssoar-19331, gesis-ssoar-30832, gesis-ssoar-31447, gesis-ssoar-33771, gesis-ssoar-37425, gesis-ssoar-38948, gesis-ssoar-48410, gesis-ssoar-49032, gesis-ssoar-56299, gesis-ssoar-71713, gesis-ssoar-74850, gesis-ssoar-80486, gesis-ssoar-82587, gesis-ssoar-84457
3	55104	arbeiterbewegung	research_data	ZA6173, ZA6339, ZA7197, ZA8009, ZA8011, ZA8067, ZA8080, ZA8488, ZA8498, ZA8602
3	55106	arbeiterbewegung revolution 1918	publication	gesis-ssoar-11812, gesis-ssoar-30832, gesis-ssoar-31447, gesis-ssoar-3183, gesis-ssoar-33770, gesis-ssoar-33771, gesis-ssoar-33772, gesis-ssoar-33774, gesis-ssoar-48409, gesis-ssoar-71713
3	55007	arbeiterräte	publication	gesis-ssoar-30832, gesis-ssoar-31104, gesis-ssoar-3183, gesis-ssoar-34413, gesis-ssoar-35571, gesis-ssoar-36789, gesis-ssoar-41006, gesis-ssoar-41322, gesis-ssoar-41326, gesis-ssoar-4188
3	55000	arbeitet	research_data	ZA4670, ZA5071, ZA5135, ZA5652, ZA5657, ZA5882, ZA6770, ZA6895, ZA6981, ZA8603
3	2893	arbeitgeber	instruments_tools	pretest-13, pretest-20, pretest-23, pretest-3, pretest-52, pretest-54, pretest-59, zis10, zis142, zis230, zis249, zis304, zis330, zis36, zis9
3	54990	arbeitgeber	publication	cews-2-506912, cews-2-615550, cews-2-738165, gesis-ssoar-10544, gesis-ssoar-34313, gesis-ssoar-34411, gesis-ssoar-34607, gesis-ssoar-37364, gesis-ssoar-40795, gesis-ssoar-41507, gesis-ssoar-41955, gesis-ssoar-45110, gesis-ssoar-47094, gesis-ssoar-55164, gesis-ssoar-57055, gesis-ssoar-57370, gesis-ssoar-58610, gesis-ssoar-65224, gesis-ssoar-71239, gesis-ssoar-75890
3	54966	arbeitgeber	research_data	SDN-10.7802-1589, SDN-10.7802-2355, SDN-10.7802-2520, SDN-10.7802-2521, ZA1085, ZA3379, ZA3656, ZA3657, ZA3940, ZA4058, ZA4240, ZA4265, ZA4413, ZA4535, ZA4559, ZA4659, ZA4661, ZA4677, ZA5065, ZA5066, ZA5074, ZA5139, ZA5151, ZA5190, ZA5192, ZA5245, ZA5250, ZA5252, ZA5270, ZA5272, ZA5323, ZA5354, ZA5523, ZA5524, ZA5634, ZA5647, ZA5650, ZA5657, ZA5718, ZA5727, ZA5728, ZA5738, ZA5739, ZA5749, ZA5770, ZA5799, ZA5889, ZA5900, ZA5909, ZA5981, ZA6290, ZA6597, ZA6603, ZA6612, ZA6616, ZA6621, ZA6625, ZA6637, ZA6638, ZA6680, ZA6701, ZA6702, ZA6732, ZA6747, ZA6759, ZA6770, ZA6795, ZA6801, ZA6802, ZA6818, ZA6887, ZA6888, ZA6902, ZA6921, ZA6927, ZA6953, ZA6956, ZA6976, ZA6986, ZA7493, ZA7495, ZA7573, ZA7579, ZA7623, ZA7625, ZA7626, ZA7627, ZA7642, ZA7646, ZA7672, ZA7673, ZA7675, ZA7745, ZA8390, ZA8408, ZA8450, ZA8593, ZA8620, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de431084, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de562430, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de562432, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de655380, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de660539, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de662263, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de662347, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de669394, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de714417
3	54995	arbeitgeber	variables	exploredata-ZA2140_VarV526, exploredata-ZA4258_VarV226, exploredata-ZA4259_VarV226, exploredata-ZA5200_VarV120, exploredata-ZA5201_VarV120, exploredata-ZA5274_Varpc02, exploredata-ZA5431_VarV164, exploredata-ZA5432_VarV164, exploredata-ZA6888_VarV112, exploredata-ZA7492_VarV117
3	54986	arbeitgeber attrakt	research_data	SDN-10.7802-2355, ZA4227, ZA5272, ZA5538, ZA6921, ZA7588, ZA7625, ZA7626, ZA7627, ZA7642
3	55029	arbeitgeber behinderung	research_data	ZA2241, ZA2993, ZA3379, ZA3662, ZA4153, ZA4561, ZA4582, ZA4584, ZA4970, ZA4972, ZA5230, ZA5292, ZA5613, ZA5909, ZA6680
3	55036	arbeitgeber zufriedenheit	publication	cews-2-636644, cews-2-731064, cews-2-764369, gesis-bib-21085, gesis-bib-21100, gesis-bib-21272
3	3043	arbeitgeberat	publication	cews-2-810460
3	55035	arbeitgeberattr	publication	cews-2-810459
3	55033	arbeitgeberattra	publication	cews-2-810460
3	55031	arbeitgeberattrakti	publication	cews-2-810460
3	3040	arbeitgeberattraktivität	instruments_tools	zis304
3	233	arbeitgeberattraktivität	publication	cews-2-808057, cews-2-810459, cews-2-810460, gesis-ssoar-26571, gesis-ssoar-31713, gesis-ssoar-37419, gesis-ssoar-41088, gesis-ssoar-42992, gesis-ssoar-47252, gesis-ssoar-57907, gesis-ssoar-61359, gesis-ssoar-65224, gesis-ssoar-75890, gris-publication-56hcojeef9f0, gris-publication-7k7rinc214j0, gris-publication-7u3i75k226t0, literaturpool-57e1ce27356b21445ff451df2f0ca3eb
3	55030	arbeitgeberattraktivität	research_data	ZA3100, ZA4230, ZA4265, ZA4270, ZA4407, ZA4724, ZA4850, ZA5065, ZA5139, ZA5240, ZA5242, ZA5477, ZA5634, ZA5786, ZA5933, ZA5968, ZA6290, ZA6585, ZA6597, ZA6616, ZA6637, ZA6759, ZA6779, ZA6786, ZA6906, ZA6916, ZA6921, ZA6939, ZA6965, ZA8611
3	55041	arbeitgeberimage	publication	gesis-ssoar-37345, gesis-ssoar-3811, gesis-ssoar-41088
3	55010	arbeitnehmer	instruments_tools	pretest-38, pretest-80, pretest-97, zis11, zis2, zis20, zis21, zis249, zis330
3	55013	arbeitnehmer	research_data	SDN-10.7802-2286, ZA0984, ZA1002, ZA1197, ZA1205, ZA1328, ZA1329, ZA1358, ZA1735, ZA2789, ZA3060, ZA3379, ZA3940, ZA4350, ZA4568, ZA4578, ZA4586, ZA4588, ZA5126, ZA5250, ZA5252, ZA5347, ZA5400, ZA5613, ZA5641, ZA5664, ZA5665, ZA5666, ZA5675, ZA5677, ZA5849, ZA5873, ZA5915, ZA5917, ZA5952, ZA5970, ZA5990, ZA6290, ZA6609, ZA6680, ZA6732, ZA6745, ZA6759, ZA6864, ZA6865, ZA6888, ZA7587, ZA7589, ZA7650, ZA7672, ZA7675, ZA7735, ZA7848, ZA7902, ZA7953, ZA8503, ZA8528, ZA8605, ZA8614, ZA8618, ZA8619, ZA8620, ZA8627, ZA8642, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de287939, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de293155, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de293181, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de293182, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de297481, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de297482, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737294
3	55026	arbeitnehmerinteressen und gewerkschaftsprogrammatik was sagt die empirie	publication	bibsonomy-biebeler2010arbeitnehmerinteressen
3	55025	arbeitnehmervertreter	research_data	ZA0087, ZA0107, ZA0530, ZA0836, ZA2348, ZA2361, ZA2789, ZA4661, ZA6864, ZA6865
3	55024	arbeitnehmervertretungen	publication	gesis-ssoar-22062, gesis-ssoar-23345, gesis-ssoar-34447, gesis-ssoar-34448, gesis-ssoar-34507, gesis-ssoar-34579, gesis-ssoar-63505, gesis-ssoar-63570, gesis-ssoar-66339, gesis-ssoar-6782
3	55277	arbeits	instruments_tools	gml-10, gml-11, gml-14, gml-15, gml-2, pretest-116, pretest-125, pretest-20, pretest-21, pretest-23, pretest-25, pretest-3, pretest-35, pretest-38, pretest-4, pretest-48, pretest-54, pretest-59, pretest-60, pretest-72, pretest-75, pretest-8, pretest-80, pretest-90, pretest-96, pretest-97, sg-12, zis1, zis11, zis13, zis188, zis192, zis2, zis21, zis249, zis275, zis280, zis3, zis304, zis32, zis5, zis90
3	3081	arbeits	publication	cews-2-704965, cews-2-771017, gesis-ssoar-17437, gesis-ssoar-21581, gesis-ssoar-25621, gesis-ssoar-41957, gesis-ssoar-45719, gesis-ssoar-50954, gesis-ssoar-52819, gesis-ssoar-61409, gesis-ssoar-64744, gesis-ssoar-64760, gesis-ssoar-64762, gesis-ssoar-64771, gesis-ssoar-64861, gesis-ssoar-71251, gris-publication-7651
3	55023	arbeits	research_data	SDN-10.7802-1.1989, SDN-10.7802-2039, SDN-10.7802-2246, SDN-10.7802-2261, SDN-10.7802-2268, SDN-10.7802-2285, SDN-10.7802-2291, SDN-10.7802-2293, SDN-10.7802-2305, SDN-10.7802-2312, SDN-10.7802-2451, SDN-10.7802-2526, SDN-10.7802-2567, ZA3207, ZA4820, ZA5538, ZA5545, ZA5657, ZA6107, ZA6109, ZA6323, ZA6324, ZA6325, ZA6326, ZA6328, ZA6709, ZA6747, ZA6891, ZA6998, ZA6999, ZA7574, ZA7584, ZA7644, ZA7655, ZA7673, ZA7675, ZA7677, ZA7687, ZA7688, ZA7695, ZA7697, ZA7735, ZA7745, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737323, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737798, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737799
3	55297	arbeits und organisation	instruments_tools	pretest-38, pretest-69, zis2
3	55295	arbeitsamtsbezirke	research_data	ZA8165, ZA8616
3	55275	arbeitsamtsbezirke karte	research_data	ZA8616
3	55260	arbeitsattraktivität	publication	gesis-ssoar-56159
3	55256	arbeitsaufgaben	research_data	ZA3997, ZA4272, ZA4342, ZA4492, ZA5186, ZA5981, ZA6128, ZA6332, ZA6638, ZA6867, ZA6870, ZA6872, ZA6887, ZA6893, ZA6986, ZA6994, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de3383, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de458534, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de458849, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de5084, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de5207, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de5265, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de5322, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de5654, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de6102, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de626679, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de6346, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de649336, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de655132, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de655133
3	55254	arbeitsaufteilung	publication	cews-2-664140, cews-2-676939, cews-2-807950, gesis-ssoar-12597, gesis-ssoar-16541, gesis-ssoar-17986, gesis-ssoar-17996, gesis-ssoar-21634, gesis-ssoar-27963, gesis-ssoar-28226, gesis-ssoar-28252, gesis-ssoar-28256, gesis-ssoar-34532, gesis-ssoar-35265, gesis-ssoar-35669, gesis-ssoar-35676, gesis-ssoar-35786, gesis-ssoar-35794, gesis-ssoar-36269, gesis-ssoar-37653, gesis-ssoar-37794, gesis-ssoar-38468, gesis-ssoar-40328, gesis-ssoar-40809, gesis-ssoar-46556, gesis-ssoar-48045, gesis-ssoar-50021, gesis-ssoar-6283, gesis-ssoar-6589, gesis-ssoar-6591
3	55255	arbeitsaufteilung	research_data	ZA1336, ZA1453, ZA2933, ZA5099
3	55267	arbeitsausbeutung	publication	gesis-ssoar-31643, gesis-ssoar-31653, gesis-ssoar-39548, gesis-ssoar-43121, gesis-ssoar-43253, gesis-ssoar-48728, gesis-ssoar-50954, gesis-ssoar-53661, gesis-ssoar-61130, gesis-ssoar-61144
3	55266	arbeitsauslastung	research_data	ZA0961
3	55265	arbeitsbe	research_data	ZA5583, ZA5634, ZA5909, ZA6657, ZA6709, ZA6770, ZA6865, ZA6964, ZA7735, ZA8689
3	55264	arbeitsbedingte belastung	research_data	ZA1462, ZA1509, ZA5065, ZA5066, ZA5634, ZA5657, ZA6759
3	55276	arbeitsbedingun	instruments_tools	pretest-96, pretest-97, zis2, zis3
3	2496	arbeitsbedingung	instruments_tools	zis2, zis3
3	55344	arbeitsbedingung	research_data	ZA2033, ZA2329, ZA2927, ZA3098, ZA3099, ZA3101, ZA3379, ZA3612, ZA3662, ZA3957, ZA4350, ZA4655, ZA4661, ZA4741, ZA4749, ZA4820, ZA5186, ZA5193, ZA5356, ZA5545, ZA5578, ZA5583, ZA5593, ZA5594, ZA5634, ZA5657, ZA5664, ZA5665, ZA5667, ZA5674, ZA5776, ZA5869, ZA5895, ZA5909, ZA5920, ZA5941, ZA6243, ZA6244, ZA6249, ZA6265, ZA6266, ZA6612, ZA6616, ZA6638, ZA6657, ZA6680, ZA6709, ZA6745, ZA6757, ZA6759, ZA6762, ZA6763, ZA6770, ZA6864, ZA6865, ZA6964, ZA7574, ZA7584, ZA7587, ZA7603, ZA7622, ZA7652, ZA7668, ZA7673, ZA7686, ZA7687, ZA7688, ZA7689, ZA7690, ZA7691, ZA7697, ZA7735, ZA7745, ZA7760, ZA7785, ZA7796, ZA7828, ZA8689, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737324, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737466
3	762	arbeitsbedingungen	instruments_tools	gml-10, gml-4, pretest-23, pretest-36, pretest-38, pretest-4, pretest-54, pretest-59, pretest-60, pretest-69, pretest-75, pretest-96, pretest-97, zis1, zis13, zis171, zis2, zis21, zis23, zis249, zis29, zis3, zis32, zis5, zis7, zis78, zis79, zis80, zis90
3	2412	arbeitsbedingungen	publication	cews-2-614142, cews-2-626569, gesis-ssoar-18379, gesis-ssoar-1937, gesis-ssoar-19822, gesis-ssoar-21923, gesis-ssoar-21941, gesis-ssoar-21994, gesis-ssoar-28764, gesis-ssoar-31445, gesis-ssoar-34036, gesis-ssoar-34398, gesis-ssoar-35793, gesis-ssoar-36790, gesis-ssoar-38938, gesis-ssoar-39250, gesis-ssoar-41230, gesis-ssoar-41252, gesis-ssoar-42646, gesis-ssoar-42647, gesis-ssoar-43658, gesis-ssoar-44942, gesis-ssoar-45340, gesis-ssoar-46036, gesis-ssoar-47122, gesis-ssoar-48908, gesis-ssoar-48931, gesis-ssoar-53667, gesis-ssoar-53698, gesis-ssoar-54009, gesis-ssoar-56637, gesis-ssoar-57065, gesis-ssoar-58368, gesis-ssoar-61827, gesis-ssoar-62590, gesis-ssoar-63186, gesis-ssoar-65656, gesis-ssoar-65735, gesis-ssoar-66870, gesis-ssoar-67341, gesis-ssoar-67682, gesis-ssoar-67986, gesis-ssoar-70607, gesis-ssoar-70995, gesis-ssoar-71195, gesis-ssoar-71199, gesis-ssoar-71202, gesis-ssoar-71231, gesis-ssoar-71322, gesis-ssoar-72645, gesis-ssoar-72651, gesis-ssoar-74327, gesis-ssoar-74570, gesis-ssoar-77173, gesis-ssoar-79975, gesis-ssoar-80111, gesis-ssoar-81075, gesis-ssoar-83201, gesis-ssoar-84594, gesis-ssoar-85831
3	2530	arbeitsbedingungen	research_data	SDN-10.7802-2451, ZA1790, ZA2033, ZA2565, ZA2789, ZA2830, ZA2927, ZA3090, ZA3097, ZA3098, ZA3099, ZA3100, ZA3101, ZA3207, ZA3351, ZA3379, ZA3612, ZA3662, ZA3813, ZA3920, ZA3940, ZA3957, ZA3968, ZA4153, ZA4350, ZA4586, ZA4610, ZA4611, ZA4612, ZA4613, ZA4655, ZA4661, ZA4741, ZA4749, ZA4750, ZA4804, ZA4820, ZA5065, ZA5066, ZA5081, ZA5105, ZA5111, ZA5112, ZA5113, ZA5117, ZA5174, ZA5177, ZA5193, ZA5206, ZA5250, ZA5252, ZA5274, ZA5275, ZA5352, ZA5356, ZA5545, ZA5578, ZA5583, ZA5593, ZA5594, ZA5634, ZA5657, ZA5664, ZA5665, ZA5666, ZA5667, ZA5672, ZA5674, ZA5675, ZA5776, ZA5843, ZA5869, ZA5895, ZA5909, ZA5911, ZA5920, ZA5941, ZA6243, ZA6249, ZA6265, ZA6266, ZA6427, ZA6602, ZA6612, ZA6616, ZA6638, ZA6657, ZA6680, ZA6709, ZA6735, ZA6745, ZA6757, ZA6759, ZA6762, ZA6763, ZA6770, ZA6799, ZA6864, ZA6865, ZA6964, ZA7574, ZA7584, ZA7585, ZA7587, ZA7589, ZA7603, ZA7622, ZA7646, ZA7652, ZA7668, ZA7673, ZA7686, ZA7687, ZA7688, ZA7689, ZA7690, ZA7691, ZA7697, ZA7735, ZA7745, ZA7760, ZA7762, ZA7763, ZA7764, ZA7785, ZA7796, ZA7819, ZA7822, ZA7828, ZA7841, ZA7878, ZA7900, ZA7949, ZA8642, ZA8644, ZA8647, ZA8649, ZA8652, ZA8680, ZA8687, ZA8688, ZA8689, ZA8691, ZA8692, ZA8693, ZA8695, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de466978, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de521327, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de636143, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737291, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737322, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737323, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737324, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737466, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737799
3	55130	arbeitsbedingungen	variables	exploredata-ZA6612_VarQ2new_3_slice, exploredata-ZA6612_VarQ4_10_slice, exploredata-ZA6638_VarF10_8, exploredata-ZA7673_VarQ7_2, exploredata-ZA7697_VarF15_2, exploredata-ZA7796_VarF3_1, exploredata-ZA7796_VarF3_15, exploredata-ZA7796_VarF3_16, exploredata-ZA7796_VarF3_99, exploredata-ZA7796_VarF4_5, exploredata-ZA7796_VarF4_7, missy-mz-2006-ef1027
3	55165	arbeitsbedingungen 2014	variables	exploredata-ZA5240_VarV290, exploredata-ZA5240_VarV291, exploredata-ZA5240_VarV292, exploredata-ZA5240_VarV293, exploredata-ZA5240_VarV294, exploredata-ZA5240_VarV295, exploredata-ZA5240_VarV296
3	55201	arbeitsbedingungen beruf	variables	exploredata-ZA6616_Varq15d, exploredata-ZA6616_Varq16d, exploredata-ZA7697_VarF1_2, exploredata-ZA7697_VarF4_10, exploredata-ZA7697_VarF4_6, exploredata-ZA7796_VarF15_5, exploredata-ZA7796_VarF27, exploredata-ZA7796_VarF3_3, exploredata-ZA7796_VarF4_4, exploredata-ZA7796_VarF5
3	55241	arbeitsbedingungen frauen	publication	cews-2-673889, cews-2-705695, cews-2-745185, cews-2-773184, gesis-ssoar-34398, gesis-ssoar-35793, gesis-ssoar-42646, gesis-ssoar-46036, gesis-ssoar-64828, gesis-ssoar-65656
3	55238	arbeitsbedingungen gastgewerbe	publication	gesis-ssoar-16448, gesis-ssoar-26690, gesis-ssoar-34307, gesis-ssoar-35532, gesis-ssoar-36723, gesis-ssoar-37364, gesis-ssoar-65029, gesis-ssoar-65735, gesis-ssoar-66537, gesis-ssoar-76621
3	55237	arbeitsbedingungen global	publication	gesis-ssoar-33465, gesis-ssoar-34619, gesis-ssoar-39250, gesis-ssoar-44942, gesis-ssoar-45340, gesis-ssoar-50958, gesis-ssoar-53698, gesis-ssoar-58160, gesis-ssoar-62512, gesis-ssoar-63457
3	55235	arbeitsbedingungen kitas	research_data	ZA5667
3	55246	arbeitsbedingungen online	research_data	ZA5066, ZA5667, ZA6243, ZA6244, ZA6265, ZA6266, ZA6757, ZA7584, ZA7745, ZA7760
3	55245	arbeitsbedingungen prekär	publication	gesis-ssoar-34398, gesis-ssoar-35071, gesis-ssoar-38635, gesis-ssoar-50957, gesis-ssoar-65466, gesis-ssoar-70499, gesis-ssoar-70995, gesis-ssoar-71197, gesis-ssoar-72645, gesis-ssoar-73642
3	55214	arbeitsbedingungen wohlfahrt	research_data	ZA5193, ZA5578, ZA5593, ZA5594, ZA7587, ZA8642, ZA8653, ZA8680, ZA8689, ZA8693
3	55213	arbeitsbedingungen wohlfahrt diakonie caritas	research_data	ZA3989
3	55212	arbeitsbedingungen zeitarbeit	publication	gesis-ssoar-2342, gesis-ssoar-34398, gesis-ssoar-35793, gesis-ssoar-35797, gesis-ssoar-41005, gesis-ssoar-42646, gesis-ssoar-52398, gesis-ssoar-58320, gesis-ssoar-71202, gesis-ssoar-74570
3	154	arbeitsbelastung	instruments_tools	pretest-23, pretest-38, pretest-48, pretest-54, pretest-60, zis14, zis161, zis176, zis177, zis2, zis204, zis268, zis3, zis30, zis31, zis32, zis69, zis70
3	55220	arbeitsbelastung	publication	gesis-bib-104231, gesis-bib-130049, gesis-solis-00257697, gesis-ssoar-10764, gesis-ssoar-23592, gesis-ssoar-25502, gesis-ssoar-32818, gesis-ssoar-34082, gesis-ssoar-44192, gesis-ssoar-45769, gesis-ssoar-45967, gesis-ssoar-48908, gesis-ssoar-48931, gesis-ssoar-53595, gesis-ssoar-53626, gesis-ssoar-53739, gesis-ssoar-53754, gesis-ssoar-53934, gesis-ssoar-54068, gesis-ssoar-54961, gesis-ssoar-56190, gesis-ssoar-57008, gesis-ssoar-57585, gesis-ssoar-64797, gesis-ssoar-66338, gesis-ssoar-66339, gesis-ssoar-71199, gesis-ssoar-71202, gesis-ssoar-72651, gesis-ssoar-73014, gesis-ssoar-73018, gesis-ssoar-79820, literaturpool-1e2180bc2459556bebcd9c5b2fe66a1d
3	1403	arbeitsbelastung	research_data	SDN-10.7802-1405, ZA0980, ZA1360, ZA1447, ZA1481, ZA1736, ZA1737, ZA1738, ZA1887, ZA2033, ZA2145, ZA2565, ZA2610, ZA3060, ZA3379, ZA3626, ZA3813, ZA4055, ZA4153, ZA4227, ZA4266, ZA4267, ZA4568, ZA4654, ZA4655, ZA4661, ZA4820, ZA5185, ZA5657, ZA6385, ZA6746, ZA6765, ZA7574, ZA8642, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de287736, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de287737, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de428593, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de431617, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de431623, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de431624, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de431627, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de463866, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de463867, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de647980, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737291, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737322, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737323, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737324, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737466, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737799, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de8536
3	55226	arbeitsbelastung	variables	exploredata-ZA6745_VarF13_3, exploredata-ZA6746_VarE13_3
3	56206	arbeitsbelastung und arbeitszufriedenheit	research_data	ZA1447, ZA2565, ZA3379, ZA3626, ZA4153, ZA4266, ZA4820, ZA5657, ZA7574, ZA8642
3	56205	arbeitsbelastung und geschlechter	publication	cews-2-620882, cews-2-700646, cews-2-706899, cews-2-808245, gesis-ssoar-11030, gesis-ssoar-17506, gesis-ssoar-18304, gesis-ssoar-32515, gesis-ssoar-39584, gesis-ssoar-39866
3	3012	arbeitsbelastungen	instruments_tools	pretest-48
