query_id	query	item_type	result_set
3125	arbeitslosigkeit	research_data	SDN-10.7802-1384, SDN-10.7802-1930, SDN-10.7802-2465, ZA1086, ZA1362, ZA1363, ZA1487, ZA1804, ZA2364, ZA2830, ZA2844, ZA2958, ZA2993, ZA3093, ZA3122, ZA3576, ZA3626, ZA3852, ZA3853, ZA3938, ZA3975, ZA4055, ZA4067, ZA4069, ZA4182, ZA4229, ZA4271, ZA4285, ZA4320, ZA4346, ZA4348, ZA4397, ZA4401, ZA4407, ZA4500, ZA4507, ZA4578, ZA4598, ZA4616, ZA4672, ZA4673, ZA4745, ZA4750, ZA4801, ZA4864, ZA4866, ZA4919, ZA4924, ZA4970, ZA5066, ZA5093, ZA5099, ZA5164, ZA5167, ZA5170, ZA5174, ZA5190, ZA5193, ZA5270, ZA5271, ZA5272, ZA5273, ZA5275, ZA5277, ZA5281, ZA5303, ZA5321, ZA5342, ZA5346, ZA5354, ZA5356, ZA5372, ZA5373, ZA5457, ZA5563, ZA5566, ZA5568, ZA5570, ZA5571, ZA5572, ZA5573, ZA5574, ZA5575, ZA5576, ZA5579, ZA5580, ZA5583, ZA5593, ZA5594, ZA5657, ZA5664, ZA5665, ZA5701, ZA5702, ZA5709, ZA5723, ZA5727, ZA5731, ZA5741, ZA5743, ZA5744, ZA5750, ZA5757, ZA5791, ZA5859, ZA5920, ZA5921, ZA5925, ZA5963, ZA5980, ZA6233, ZA6234, ZA6235, ZA6237, ZA6240, ZA6242, ZA6243, ZA6244, ZA6245, ZA6246, ZA6247, ZA6248, ZA6249, ZA6250, ZA6306, ZA6345, ZA6481, ZA6482, ZA6569, ZA6570, ZA6594, ZA6597, ZA6602, ZA6613, ZA6627, ZA6633, ZA6638, ZA6656, ZA6660, ZA6661, ZA6662, ZA6664, ZA6668, ZA6680, ZA6702, ZA6715, ZA6721, ZA6722, ZA6725, ZA6730, ZA6732, ZA6745, ZA6753, ZA6756, ZA6770, ZA6797, ZA6801, ZA6802, ZA6804, ZA6953, ZA6986, ZA7471, ZA7475, ZA7482, ZA7491, ZA7493, ZA7500, ZA7502, ZA7546, ZA7549, ZA7573, ZA7584, ZA7588, ZA7589, ZA7622, ZA7642, ZA7655, ZA7695, ZA7736, ZA7738, ZA7756, ZA7841, ZA8126, ZA8194, ZA8198, ZA8199, ZA8218, ZA8265, ZA8576, ZA8602, ZA8642, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de623161, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de626658, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de666757, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de7836, datorium-10.7802-1384
3125	arbeitslosigkeit	instruments_tools	pretest-16, zis188, zis192
3125	arbeitslosigkeit	variables	exploredata-ZA0562_Varv174, exploredata-ZA1465_Varv65, exploredata-ZA1466_Varv65, exploredata-ZA1467_Varv65, exploredata-ZA1468_Varv65, exploredata-ZA1519_Varv31, exploredata-ZA1536_VarV199, exploredata-ZA1536_VarV72, exploredata-ZA1653_Varv40, exploredata-ZA1655_Varv31, exploredata-ZA1954_Varv197a, exploredata-ZA2116_Varv88, exploredata-ZA2119_Varv88, exploredata-ZA2132_VarF935, exploredata-ZA2194_VarV53, exploredata-ZA2201_VarV119, exploredata-ZA2201_VarV53, exploredata-ZA2324_VarV13, exploredata-ZA2599_VarV185, exploredata-ZA2599_VarV92, exploredata-ZA2894_VarV125, exploredata-ZA2894_VarV201, exploredata-ZA3000_VarV184, exploredata-ZA3073_VarV178, exploredata-ZA3160_VarV190, exploredata-ZA3762_VarV97, exploredata-ZA3849_VarV152, exploredata-ZA3850_VarV152, exploredata-ZA4223_VarV143, exploredata-ZA4224_VarV143, exploredata-ZA4259_VarV61, exploredata-ZA5100_VarVk5, exploredata-ZA5270_Vardw19, exploredata-ZA5270_Vardw19c, exploredata-ZA5300_Vard211, exploredata-ZA5300_Vard243, exploredata-ZA5301_Vard181, exploredata-ZA5301_Vard213, exploredata-ZA5303_Varpos054, exploredata-ZA5346_VarW26aj, exploredata-ZA5731_Vart173a, exploredata-ZA5731_Vart173b, exploredata-ZA5731_Vart173c, exploredata-ZA6730_VarS07, exploredata-ZA6730_VarS08, exploredata-ZA6745_VarF15_3, exploredata-ZA6804_Varkp1_2371, exploredata-ZA6815_Vart173, exploredata-ZA6815_Vart173a, exploredata-ZA6815_Vart173b, exploredata-ZA6815_Vart173c, exploredata-ZA6827_Varkp10_2371, missy-eu-lfs-2005-leavreas, missy-mz-1973-ef28, missy-mz-1976-ef28, missy-mz-1978-ef28, missy-mz-1980-ef28, missy-mz-1982-ef28, missy-mz-1987-ef65, missy-mz-1989-ef65, missy-mz-1991-ef65, missy-mz-1993-ef65, missy-mz-1995-ef65
57703	arbeitsweg	publication	bibsonomy-vogt2001tgliches, cews-2-611600, cews-2-708682, cews-2-808347, cews-2-808595, cews-2-811038, gesis-solis-00198706, gesis-ssoar-11240, gesis-ssoar-19348, gesis-ssoar-20198, gesis-ssoar-22212, gesis-ssoar-28226, gesis-ssoar-30777, gesis-ssoar-31582, gesis-ssoar-32424, gesis-ssoar-32452, gesis-ssoar-37644, gesis-ssoar-38477, gesis-ssoar-38840, gesis-ssoar-39935, gesis-ssoar-40037, gesis-ssoar-40055, gesis-ssoar-40111, gesis-ssoar-41108, gesis-ssoar-41111, gesis-ssoar-41112, gesis-ssoar-41115, gesis-ssoar-41137, gesis-ssoar-41167, gesis-ssoar-41193, gesis-ssoar-41225, gesis-ssoar-41325, gesis-ssoar-48261, gesis-ssoar-53326, gesis-ssoar-54363, gesis-ssoar-54490, gesis-ssoar-57906, gesis-ssoar-58343, gesis-ssoar-58759, gesis-ssoar-6922, gesis-ssoar-69858, gesis-ssoar-75695
57703	arbeitsweg	research_data	SDN-10.7802-77, SDN-10.7802-80, ZA4350, ZA4871, ZA5065, ZA5066, ZA5108, ZA5111, ZA5538, ZA5540, ZA5609, ZA6362, ZA6364, ZA6368, ZA6570, ZA6612, ZA6664, ZA6741, ZA8689
57703	arbeitsweg	instruments_tools	pretest-54
57703	arbeitsweg	variables	exploredata-ZA5603_Varq122g1, exploredata-ZA5603_Varq122g3, exploredata-ZA5603_Varq122g7, exploredata-ZA5606_VarQ66g1, exploredata-ZA5606_VarQ66g3, exploredata-ZA5606_VarQ66g7, exploredata-ZA5609_VarQ66g1, exploredata-ZA5609_VarQ66g7, exploredata-ZA6638_VarF8_7, exploredata-ZA6638_VarF9_7
3474	arbeitszeit	publication	cews-2-555112, cews-2-680231, cews-2-723760, cews-2-750782, cews-2-781830, cews-2-795438, cews-2-805956, cews-2-806238, cews-2-806377, cews-2-806676, cews-2-806791, cews-2-809652, cews-2-809706, cews-2-809744, gesis-bib-136755, gesis-ssoar-11590, gesis-ssoar-18496, gesis-ssoar-20562, gesis-ssoar-21911, gesis-ssoar-21922, gesis-ssoar-25897, gesis-ssoar-26690, gesis-ssoar-28290, gesis-ssoar-300702w, gesis-ssoar-300917, gesis-ssoar-31809, gesis-ssoar-31927, gesis-ssoar-34526, gesis-ssoar-45965, gesis-ssoar-53796, gesis-ssoar-55399, gesis-ssoar-55403, gesis-ssoar-55484, gesis-ssoar-55486, gesis-ssoar-56005, gesis-ssoar-56477, gesis-ssoar-56520, gesis-ssoar-56635, gesis-ssoar-57008, gesis-ssoar-57038, gesis-ssoar-57342, gesis-ssoar-58046, gesis-ssoar-58629, gesis-ssoar-59316, gesis-ssoar-59618, gesis-ssoar-64135, gesis-ssoar-64155, gesis-ssoar-66623, gesis-ssoar-67892, gesis-ssoar-71202, gesis-ssoar-79408, gesis-ssoar-83210, gesis-ssoar-85220, literaturpool-e00563de5997adc0a52138320db83fed
3474	arbeitszeit	research_data	10.7802-1172, 10.7802/1172, SDN-10.7802-1172, SDN-10.7802-2246, SDN-10.7802-2567, ZA1181, ZA1886, ZA1887, ZA2329, ZA2364, ZA2846, ZA3060, ZA3090, ZA3097, ZA3098, ZA3099, ZA3100, ZA3101, ZA3141, ZA3379, ZA3576, ZA3662, ZA3813, ZA3912, ZA3940, ZA3957, ZA4206, ZA4240, ZA4350, ZA4399, ZA4654, ZA4655, ZA4741, ZA4748, ZA4749, ZA4820, ZA4877, ZA5065, ZA5066, ZA5070, ZA5100, ZA5184, ZA5186, ZA5457, ZA5500, ZA5538, ZA5545, ZA5582, ZA5593, ZA5634, ZA5650, ZA5657, ZA5664, ZA5665, ZA5667, ZA5674, ZA5854, ZA5869, ZA5900, ZA5909, ZA5920, ZA5981, ZA6601, ZA6612, ZA6625, ZA6638, ZA6645, ZA6655, ZA6656, ZA6670, ZA6680, ZA6701, ZA6741, ZA6745, ZA6746, ZA6760, ZA6761, ZA6763, ZA6770, ZA6887, ZA6900, ZA6956, ZA6964, ZA6980, ZA6986, ZA7570, ZA7573, ZA7583, ZA7630, ZA7642, ZA7673, ZA7745, ZA7763, ZA7777, ZA7796, ZA7842, ZA7870, ZA7877, ZA8184, ZA8199, ZA8265, ZA8321, ZA8450, ZA8498, ZA8503, ZA8614, ZA8618, ZA8642, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de467481, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de613539, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de650721, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de685859, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de7227, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de736152, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de9350, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de9477, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de9756, datorium-10.7802-1172, sowidatanet|datorium-SDN10.7802-1172
3474	arbeitszeit	instruments_tools	pretest-23, pretest-3, pretest-35, pretest-4, pretest-48, pretest-59, pretest-90, pretest-97, zis13, zis2, zis253, zis27, zis276, zis6
3474	arbeitszeit	variables	exploredata-ZA0472_Varv17, exploredata-ZA2378_VarV261, exploredata-ZA2390_VarV263, exploredata-ZA2546_VarV148, exploredata-ZA3762_VarV331, exploredata-ZA4223_VarV241, exploredata-ZA4224_VarV241, exploredata-ZA4741_Varv34301, exploredata-ZA4741_Varv34302, exploredata-ZA4741_Varv35102, exploredata-ZA4741_Varv36102, exploredata-ZA4749_Varv34301, exploredata-ZA4749_Varv34302, exploredata-ZA4749_Varv35102, exploredata-ZA4749_Varv36102, exploredata-ZA5100_VarVq34, exploredata-ZA5100_VarVq46, exploredata-ZA5240_VarV293, exploredata-ZA5250_VarI016, exploredata-ZA5274_Varhw04, exploredata-ZA5578_VarW39302, exploredata-ZA5593_Varx39301, exploredata-ZA5593_Varx39302, exploredata-ZA5594_Vary39302, exploredata-ZA6612_VarQ8_8_slice, exploredata-ZA6745_VarF4, exploredata-ZA7673_VarQ1, exploredata-ZA7697_VarF6, exploredata-ZA7796_VarF16, exploredata-ZA7796_VarF35_5, exploredata-ZA7796_VarF37_2, exploredata-ZA7796_VarF37_5, exploredata-ZA7796_VarF38_7, exploredata-ZA7796_VarF3_2, exploredata-ZA7796_VarF4_1, missy-mz-1976-ef44, missy-mz-1989-ef99, missy-mz-2003-ef143, missy-mz-2005-ef1006, missy-mz-2007-ef134, missy-mz-2008-ef147, missy-mz-2010-ef1107, missy-mz-2010-ef1108, missy-mz-2010-ef148, missy-mz-2011-ef148, missy-mz-2019-ef131, missy-mz-2019-ef134, missy-mz-2019-ef146, missy-mz-2019-ef148
2160	beruf	publication	ZA1458, ZA1708, ZA6202, bibsonomy-bauernschuster2013brauchen, bibsonomy-bieber2013frauen, bibsonomy-birkelbach2017lebensdeutung, bibsonomy-blohm2013einstellungen-2, bibsonomy-blohm2016einstellungen, bibsonomy-grohsamberg2015aufstiegsgesellschaft, bibsonomy-hellmuth2014berufliche, bibsonomy-holtmann2012sozialstruktur, bibsonomy-kastl2017einfhrung, bibsonomy-lengfeld2016angst, bibsonomy-martin2014demografie, bibsonomy-mays2012determinanten, bibsonomy-mechtel2012political, bibsonomy-muller2014bildung, bibsonomy-pfeffer2012workfamilybalance, bibsonomy-pollak2016soziale, bibsonomy-rose2014religion, bibsonomy-schalke2012demokratiezufriedenheit, bibsonomy-spangenberg2017konvergenzen, bibsonomy-weinhardt2014einfluss, bibsonomy-wiener2014hauswirtschaft, bibsonomy-wietschel2012kaufpotenzial, bibsonomy-wirth2013kinderlosigkeit-2, bibsonomy-wyrwich2015differences, cews-2-512445, cews-2-715136, cews-2-765570, gesis-bib-126115, gesis-bib-132488, gesis-bib-14391, gesis-bib-42303, gesis-ssoar-13138, gesis-ssoar-19844, gesis-ssoar-20619, gesis-ssoar-20998, gesis-ssoar-23527, gesis-ssoar-28754, gesis-ssoar-28755, gesis-ssoar-3172, gesis-ssoar-3250, gesis-ssoar-32799, gesis-ssoar-33804, gesis-ssoar-34342, gesis-ssoar-3519, gesis-ssoar-37989, gesis-ssoar-37991, gesis-ssoar-40461, gesis-ssoar-42653, gesis-ssoar-44352, gesis-ssoar-44354, gesis-ssoar-5055
2160	beruf	research_data	SDN-10.7802-1.1989, SDN-10.7802-1589, SDN-10.7802-1987, SDN-10.7802-2039, SDN-10.7802-2041, SDN-10.7802-2042, SDN-10.7802-2122, SDN-10.7802-2126, SDN-10.7802-2157, SDN-10.7802-2246, SDN-10.7802-2262, SDN-10.7802-2263, SDN-10.7802-2271, SDN-10.7802-2273, SDN-10.7802-2286, SDN-10.7802-2293, SDN-10.7802-2298, SDN-10.7802-2303, SDN-10.7802-2312, SDN-10.7802-2323, SDN-10.7802-2324, SDN-10.7802-2361, SDN-10.7802-2371, SDN-10.7802-2393, SDN-10.7802-2429, SDN-10.7802-2502, ZA0925, ZA1065, ZA1137, ZA1240, ZA1253, ZA1254, ZA1445, ZA1446, ZA1447, ZA1449, ZA1458, ZA1569, ZA1596, ZA1708, ZA1804, ZA1895, ZA1989, ZA2245, ZA2392, ZA2393, ZA2434, ZA2527, ZA2564, ZA2857, ZA2860, ZA2930, ZA3139, ZA3188, ZA3211, ZA3298, ZA3379, ZA3398, ZA3453, ZA3508, ZA3608, ZA3609, ZA3694, ZA3880, ZA3920, ZA3921, ZA3957, ZA3975, ZA4063, ZA4270, ZA4322, ZA4325, ZA4326, ZA4333, ZA4335, ZA4350, ZA4493, ZA4513, ZA4559, ZA4567, ZA4614, ZA4618, ZA4657, ZA4724, ZA4725, ZA4804, ZA4820, ZA5060, ZA5061, ZA5075, ZA5089, ZA5096, ZA5184, ZA5187, ZA5188, ZA5189, ZA5240, ZA5242, ZA5245, ZA5270, ZA5271, ZA5272, ZA5273, ZA5277, ZA5280, ZA5281, ZA5303, ZA5355, ZA5356, ZA5500, ZA5527, ZA5536, ZA5545, ZA5563, ZA5577, ZA5578, ZA5583, ZA5584, ZA5594, ZA5638, ZA5639, ZA5648, ZA5650, ZA5657, ZA5664, ZA5665, ZA5667, ZA5676, ZA5700, ZA5703, ZA5788, ZA5845, ZA5854, ZA5900, ZA5903, ZA5908, ZA5953, ZA5964, ZA5969, ZA5978, ZA5979, ZA5991, ZA6021, ZA6043, ZA6126, ZA6169, ZA6202, ZA6219, ZA6251, ZA6262, ZA6270, ZA6281, ZA6453, ZA6454, ZA6580, ZA6581, ZA6607, ZA6612, ZA6616, ZA6625, ZA6655, ZA6656, ZA6714, ZA6718, ZA6719, ZA6723, ZA6726, ZA6738, ZA6739, ZA6747, ZA6752, ZA6760, ZA6762, ZA6763, ZA6770, ZA6776, ZA6782, ZA6789, ZA6804, ZA6856, ZA6900, ZA6926, ZA6931, ZA6936, ZA6938, ZA6962, ZA6964, ZA6969, ZA6974, ZA6975, ZA6980, ZA7471, ZA7493, ZA7496, ZA7500, ZA7502, ZA7505, ZA7550, ZA7557, ZA7570, ZA7574, ZA7600, ZA7635, ZA7638, ZA7644, ZA7645, ZA7655, ZA7656, ZA7673, ZA7674, ZA7675, ZA7684, ZA7695, ZA7697, ZA7736, ZA7737, ZA7743, ZA7744, ZA7762, ZA7777, ZA7778, ZA7796, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de432434, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de432446, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737291, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737322, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737323, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737324, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737799
2160	beruf	instruments_tools	gml-2, gml-3, gml-4, gml-6, pretest-101, pretest-113, pretest-116, pretest-118, pretest-123, pretest-125, pretest-18, pretest-21, pretest-23, pretest-29, pretest-3, pretest-34, pretest-35, pretest-38, pretest-4, pretest-42, pretest-48, pretest-54, pretest-59, pretest-60, pretest-66, pretest-67, pretest-7, pretest-72, pretest-75, pretest-8, pretest-87, pretest-89, pretest-90, pretest-94, pretest-97, sg-19, zis1, zis10, zis11, zis12, zis126, zis13, zis14, zis16, zis2, zis200, zis209, zis21, zis238, zis243, zis249, zis251, zis257, zis258, zis266, zis268, zis273, zis275, zis277, zis279, zis281, zis285, zis287, zis288, zis29, zis291, zis292_exz, zis297, zis298, zis299, zis3, zis301, zis303, zis304, zis309_exz, zis31, zis312, zis314, zis315, zis317, zis42, zis5, zis9
2160	beruf	variables	exploredata-ZA0055_VarV147, exploredata-ZA0057_VarV153, exploredata-ZA0145_VarV403, exploredata-ZA0314_VarV245, exploredata-ZA0426_Varv692, exploredata-ZA0514_Varv256, exploredata-ZA1245_Varv88, exploredata-ZA1245_Varv91, exploredata-ZA1246_Varv88, exploredata-ZA1249_Varv91, exploredata-ZA1250_Varv88, exploredata-ZA1251_Varv91, exploredata-ZA1275_VarV107, exploredata-ZA2324_VarV50, exploredata-ZA3073_VarV226, exploredata-ZA3160_VarV304, exploredata-ZA3160_VarV321, exploredata-ZA4258_VarV315, exploredata-ZA4904_Varberuf, exploredata-ZA4910_Varberuf, exploredata-ZA4913_Varberuf, exploredata-ZA4914_Varberuf, exploredata-ZA4918_Varberuf, exploredata-ZA5250_VarI012_6, exploredata-ZA5270_Vardw01a, exploredata-ZA5270_Varscdw01, exploredata-ZA5639_Varberuf, exploredata-ZA5700_Varq167, exploredata-ZA5702_Varvn167, exploredata-ZA5703_Varpre105, exploredata-ZA6604_VarBERUF, exploredata-ZA6617_VarBERUF, exploredata-ZA6719_VarS4_1, exploredata-ZA6722_VarS4_1, exploredata-ZA6800_Varq140, exploredata-ZA6804_Varkp1_2380, exploredata-ZA6806_Varkpx_2380, exploredata-ZA6807_Varkpx_2380, exploredata-ZA6817_Vart55, exploredata-ZA6826_Vart55, exploredata-ZA6832_Vark0600_1, exploredata-ZA6832_Vark0600_2, exploredata-ZA6833_Vart55, exploredata-ZA6835_Vard40, exploredata-ZA6835_Vard41, exploredata-ZA6835_Vard51, exploredata-ZA6837_Vart55, exploredata-ZA6839_Vart55, exploredata-ZA6840_Vart55, exploredata-ZA6841_Vart55, exploredata-ZA6842_Vart55, exploredata-ZA7492_VarV373, exploredata-ZA7599_VarV309, exploredata-ZA7599_VarV310, exploredata-ZA7599_VarV312, exploredata-ZA7700_Vard20, exploredata-ZA7701_Vard11, exploredata-ZA7705_Vart55, exploredata-ZA7706_Vart55, exploredata-ZA7707_Vart352, exploredata-ZA7707_Vart353, exploredata-ZA7707_Vart56, exploredata-ZA7708_Vart351, exploredata-ZA7709_Vart352, exploredata-ZA7709_Vart353, exploredata-ZA7709_Vart55, exploredata-ZA7710_Vart1012, exploredata-ZA7710_Vart352, exploredata-ZA7710_Vart55, exploredata-ZA7719_Varkp19_2380, exploredata-ZA7719_Varkp19_3730, exploredata-ZA7744_Varberuf, exploredata-ZA7753_VarV299, exploredata-ZA7753_VarV300, exploredata-ZA7753_VarV302, missy-eu-silc-2006-pl050, missy-eu-silc-2007-pl050, missy-eu-silc-2008-pl050, missy-eu-silc-2009-pl050, missy-eu-silc-2010-pl050, missy-eu-silc-2012-pl051, missy-eu-silc-2013-pl050, missy-eu-silc-2014-pl051, missy-eu-silc-2015-pl051, missy-eu-silc-2018-pl051, missy-mz-2014-ef1, missy-mz-2014-ef114-f3, missy-mz-2014-ef114-f4, missy-mz-2014-ef4, missy-mz-2014-ef94-f1, missy-mz-2014-ef94-f2, missy-mz-2014-ef94-f4, missy-mz-2014-f30-de, missy-mz-2014-f68-de, missy-mz-2014-f69-de
53827	berufsabschluss	publication	gesis-ssoar-20190, gesis-ssoar-30823, gesis-ssoar-32535, gesis-ssoar-42259, gesis-ssoar-52983, gesis-ssoar-58677, gesis-ssoar-65726, gesis-ssoar-68841, gesis-ssoar-70857, gesis-ssoar-71193
53827	berufsabschluss	research_data	SDN-10.7802-2361, ZA5355, ZA5365, ZA5580, ZA5916, ZA5924, ZA5981, ZA6655, ZA6657, ZA6887, ZA6915, ZA6986
53827	berufsabschluss	instruments_tools	pretest-75
53827	berufsabschluss	variables	exploredata-ZA5606_Vars10s, exploredata-ZA5608_Vars10s, exploredata-ZA5609_Vars10s, exploredata-ZA5610_Vars10s, exploredata-ZA5699_Vars10s, exploredata-ZA5851_Vars10s, exploredata-ZA6739_VarS6, exploredata-ZA7682_VarS6, exploredata-ZA7683_VarS6, exploredata-ZA7699_VarS6
53774	berufsausbildung	publication	bibsonomy-Seibert2020, bibsonomy-maier2020auswirkungen, cews-2-449601, cews-2-529522, cews-2-663751, cews-2-663875, cews-2-703173, cews-2-716243, cews-2-733097, cews-2-734179, cews-2-737418, gesis-solis-00410561, gesis-ssoar-111-029w007, gesis-ssoar-111-060w21, gesis-ssoar-11885, gesis-ssoar-13476, gesis-ssoar-39220, gesis-ssoar-41601, gesis-ssoar-41641, gesis-ssoar-42456, gesis-ssoar-49776, gesis-ssoar-52928, gesis-ssoar-59683, gesis-ssoar-6004049w019, gesis-ssoar-62987, gesis-ssoar-63542, gesis-ssoar-64154, gesis-ssoar-64371, gesis-ssoar-65273, gesis-ssoar-65649, gesis-ssoar-65784, gesis-ssoar-66170, gesis-ssoar-70330, gesis-ssoar-72200
53774	berufsausbildung	research_data	SDN-10.7802-2323, ZA2322, ZA3379, ZA4063, ZA4230, ZA4540, ZA4619, ZA4620, ZA4657, ZA4725, ZA4804, ZA4820, ZA4996, ZA5095, ZA5096, ZA5174, ZA5228, ZA5355, ZA5536, ZA5564, ZA5657, ZA5664, ZA5665, ZA5675, ZA5914, ZA5916, ZA5935, ZA5936, ZA5968, ZA6065, ZA6270, ZA6345, ZA6655, ZA6656, ZA6722, ZA6748, ZA6749, ZA6750, ZA6751, ZA6752, ZA6887, ZA6961, ZA6986, ZA7573, ZA7574, ZA8688, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de678318, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de683406, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de732486, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de732733, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de732734, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de732736, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de732737, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de732738, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de733443, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de733444, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737290
53774	berufsausbildung	instruments_tools	pretest-48
53774	berufsausbildung	variables	exploredata-ZA0055_VarV153, exploredata-ZA0056_VarV153, exploredata-ZA0057_VarV162, exploredata-ZA0145_VarV100, exploredata-ZA1655_Varv45, exploredata-ZA1990_VarV152, exploredata-ZA2391_Varv59, exploredata-ZA2391_Varv61, exploredata-ZA2391_Varv64, exploredata-ZA2391_Varv69, exploredata-ZA2400_VarV244, exploredata-ZA3762_VarV451, exploredata-ZA3762_VarV452, exploredata-ZA4182_VarM114, exploredata-ZA4500_VarV373, exploredata-ZA4500_VarV374, exploredata-ZA4600_VarV376, exploredata-ZA4600_VarV377, exploredata-ZA4610_VarV608, exploredata-ZA4610_VarV609, exploredata-ZA4614_VarV334, exploredata-ZA4614_VarV335, exploredata-ZA4802_VarV324, exploredata-ZA4803_VarV324, exploredata-ZA5100_VarVx33, exploredata-ZA5200_VarV305, exploredata-ZA5201_VarV305, exploredata-ZA5240_VarV413, exploredata-ZA5240_VarV414, exploredata-ZA5240_VarV97, exploredata-ZA5250_Varfde23, exploredata-ZA5250_Varmde23, exploredata-ZA5270_Varde16, exploredata-ZA5274_Varde16, exploredata-ZA5274_Varfde05, exploredata-ZA5274_Varfde16, exploredata-ZA5274_Varmde05, exploredata-ZA5274_Varmde16, exploredata-ZA5431_VarV377, exploredata-ZA5432_VarV377, exploredata-ZA5556_VarV376, exploredata-ZA5557_VarV376, exploredata-ZA5632_VarV366, exploredata-ZA5633_VarV366, exploredata-ZA5641_VarV368, exploredata-ZA5677_VarV433, exploredata-ZA5999_VarV352, exploredata-ZA6700_VarV308, exploredata-ZA6888_VarV305, exploredata-ZA6988_VarV324, exploredata-ZA7492_VarV370, exploredata-ZA7599_VarV309, exploredata-ZA7753_VarV299, missy-eu-silc-2018-hh060
54808	berufsprestige	publication	cews-2-584823, cews-2-733797, gesis-ssoar-17464, gesis-ssoar-20754, gesis-ssoar-20782, gesis-ssoar-20892, gesis-ssoar-21110, gesis-ssoar-22230, gesis-ssoar-32591, gesis-ssoar-45751, gesis-ssoar-54618, gesis-ssoar-59099, gesis-ssoar-74351, literaturpool-5be87687758266676b6bb47ccfd10024, literaturpool-86b48e29a5b796253c4a68bd9f34a2b1
54808	berufsprestige	research_data	ZA1385, ZA3000, ZA3450, ZA3451, ZA3509, ZA4228, ZA4235, ZA4260, ZA4267, ZA4586, ZA4588, ZA4610, ZA4657, ZA5274, ZA5275, ZA5277, ZA5648, ZA6184, ZA6281, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de5328
54808	berufsprestige	instruments_tools	gml-4, zis136, zis148, zis197, zis216
54808	berufsprestige	variables	exploredata-ZA2400_VarV179
54621	beschäftigungsverhältnis	publication	gesis-ssoar-18545, gesis-ssoar-18548, gesis-ssoar-22054, gesis-ssoar-32694, gesis-ssoar-35071, gesis-ssoar-41107, gesis-ssoar-41353, gesis-ssoar-67177, gesis-ssoar-67983, gesis-ssoar-78109
54621	beschäftigungsverhältnis	research_data	ZA3136, ZA3348, ZA3662, ZA5356, ZA5800, ZA6482, ZA6638, ZA6763, ZA8380, ZA8550
54621	beschäftigungsverhältnis	instruments_tools	gml-6, pretest-80
54621	beschäftigungsverhältnis	variables	exploredata-ZA4749_Varv05001, exploredata-ZA5573_Varzu09e, exploredata-ZA5575_Varzu09e, exploredata-ZA6638_VarSC2, exploredata-ZA6721_Varq22d, exploredata-ZA7756_VarB04, missy-eu-silc-2009-pl140, missy-eu-silc-2010-pl140, missy-eu-silc-2014-pl140, missy-eu-silc-2018-pl140, missy-eu-silc-2019-pl140
